Job array    : 752, task 4
Node         : bn040
Started at   : Tue Mar 17 02:39:17 PM EDT 2026
Config       : train/config/default.yaml
Study        : yoloe_hparam_search_v4 @ sqlite:////fs01/home/dhaneshr/code/obj-det-test/optuna_studies/yoloe_hparam_search_v4.db
Trials       : 15 (this worker)
Checkpoints  : top-3 per trial → /fs01/home/dhaneshr/code/obj-det-test/checkpoints/hparam_v4
Study name   : yoloe_hparam_search_v4
Storage      : sqlite:////fs01/home/dhaneshr/code/obj-det-test/optuna_studies/yoloe_hparam_search_v4.db
Trials       : 15 (this worker)
Epochs/trial : 50 (max, EMA early stopping patience=15)
EMA alpha    : 0.3
Checkpoints  : top-3 per trial → /fs01/home/dhaneshr/code/obj-det-test/checkpoints/hparam_v4

[Trial 1] lr=4.33e-04  wd=7.97e-03  stride=10  bs=16  mosaic=0.39  ls=0.090  clahe=True  ssr=True  rbc=False  median=True(limit=5)  speckle=False(medium)  cp_p=0.11
ScanAwareSampler: 13 scans, 2306 total slices, stride=10 → ~236 slices/epoch (10% of training set per epoch)
  Epoch   1/50 | LR=4.33e-05 | TLoss=443.8292 | VLoss=521.6889 | AP@50=0.0005 | SliceAP=0.1782 | EMA_SliceAP=0.1782
  Epoch   2/50 | LR=9.20e-05 | TLoss=329.4721 | VLoss=320.5765 | AP@50=0.0023 | SliceAP=0.5743 | EMA_SliceAP=0.2970
  Epoch   3/50 | LR=1.41e-04 | TLoss=178.7535 | VLoss=178.3198 | AP@50=0.0004 | SliceAP=0.6139 | EMA_SliceAP=0.3921
  Epoch   4/50 | LR=1.89e-04 | TLoss=94.1058 | VLoss=89.3749 | AP@50=0.0006 | SliceAP=0.4950 | EMA_SliceAP=0.4230
  Epoch   5/50 | LR=2.38e-04 | TLoss=51.8523 | VLoss=58.2634 | AP@50=0.0002 | SliceAP=0.3762 | EMA_SliceAP=0.4090
  Epoch   6/50 | LR=2.87e-04 | TLoss=36.9001 | VLoss=47.9144 | AP@50=0.0002 | SliceAP=0.0792 | EMA_SliceAP=0.3100
  Epoch   7/50 | LR=3.35e-04 | TLoss=34.1686 | VLoss=41.4415 | AP@50=0.0517 | SliceAP=0.2277 | EMA_SliceAP=0.2853
  Epoch   8/50 | LR=3.84e-04 | TLoss=31.5325 | VLoss=41.3064 | AP@50=0.0000 | SliceAP=0.0099 | EMA_SliceAP=0.2027
  Epoch   9/50 | LR=4.33e-04 | TLoss=32.1613 | VLoss=43.5599 | AP@50=0.0024 | SliceAP=0.1287 | EMA_SliceAP=0.1805
  Epoch  10/50 | LR=4.32e-04 | TLoss=26.6514 | VLoss=44.8280 | AP@50=0.0071 | SliceAP=0.1485 | EMA_SliceAP=0.1709
  Epoch  11/50 | LR=4.30e-04 | TLoss=24.4209 | VLoss=39.2943 | AP@50=0.1003 | SliceAP=0.5842 | EMA_SliceAP=0.2949
  Epoch  12/50 | LR=4.28e-04 | TLoss=22.2801 | VLoss=37.8555 | AP@50=0.0532 | SliceAP=0.5050 | EMA_SliceAP=0.3579
  Epoch  13/50 | LR=4.23e-04 | TLoss=21.6562 | VLoss=42.1179 | AP@50=0.0752 | SliceAP=0.3465 | EMA_SliceAP=0.3545
  Epoch  14/50 | LR=4.18e-04 | TLoss=20.8865 | VLoss=40.5480 | AP@50=0.1900 | SliceAP=0.4752 | EMA_SliceAP=0.3907
